id	filename	md5	size	state
3ccec837-4bcc-4815-95a8-49753386752e	3ccec837-4bcc-4815-95a8-49753386752e/unc.edu.73b732bb-f387-4618-a2a3-8c7db1c75fd8.1132129.rsem.genes.results	572a0253163a3a522a2323f166d6917a	1517277	validated
3ce087b6-fec1-45b3-80a5-6235b4096c57	3ce087b6-fec1-45b3-80a5-6235b4096c57/unc.edu.71b58051-3bf8-4dfb-a431-c8aceab7c799.1135146.rsem.genes.results	5f6dd613950b4796023a30bac02bc1af	1510272	validated
3d62266f-cce3-4af4-8ac5-b4146bbcf6c7	3d62266f-cce3-4af4-8ac5-b4146bbcf6c7/unc.edu.d0f11931-ddcc-4cd5-8dfc-8ef984aa8a32.1134345.rsem.genes.results	696306beea8855f1ac77dd00652268f6	1519629	validated
3d85c0eb-1889-4aa1-ba57-6764cb501278	3d85c0eb-1889-4aa1-ba57-6764cb501278/unc.edu.560ab6aa-cbfe-42ac-9446-9d3df720bc81.1143607.rsem.genes.results	b4ed04278db8ec8405a49d517d522a99	1506056	validated
4033158a-a68d-400c-8afa-a255712fc273	4033158a-a68d-400c-8afa-a255712fc273/unc.edu.7b234c36-729b-422d-8e2a-ebd42af74bce.1134166.rsem.genes.results	2118266c40eaa452643f133086ee53da	1533817	validated
40333d4b-ebab-4cb2-a50e-8fdf7d6f9271	40333d4b-ebab-4cb2-a50e-8fdf7d6f9271/unc.edu.bae23acf-5981-4071-a7e1-6363ab128561.1160884.rsem.genes.results	2fd0ac02066dc5853827d10e265d38fe	1519870	validated
4089fe71-37b1-4227-85d4-1011d7a17416	4089fe71-37b1-4227-85d4-1011d7a17416/unc.edu.6fcf4a82-7687-4a9b-bae9-9dabff66aca8.1154414.rsem.genes.results	a96064073b5f21892ec29822e1b97da5	1512422	validated
4140a3ac-3796-4de1-8f62-c262bc752a60	4140a3ac-3796-4de1-8f62-c262bc752a60/unc.edu.0c74bde4-0411-4cfd-9c60-d8eaf8a09629.1157490.rsem.genes.results	e540ca6fb149d40357f4974af3c35926	1517984	validated
41a60f1b-4b64-4292-9a92-7a9dc3b6443c	41a60f1b-4b64-4292-9a92-7a9dc3b6443c/unc.edu.fe538d53-c7ce-455f-afe6-cb4fc3a63dbd.1171012.rsem.genes.results	51ca656a540b2dd0ec19b33ac4c52657	1508818	validated
427277a4-95d3-483d-bfd9-b00de24aef9f	427277a4-95d3-483d-bfd9-b00de24aef9f/unc.edu.354adce5-6ca4-4d6d-a519-4eabc01c6b36.1158751.rsem.genes.results	088e87d66b4ad4a2463cd548d590d69a	1506122	validated
4359f49e-4bcd-4ea0-8a6b-5c5989e467b2	4359f49e-4bcd-4ea0-8a6b-5c5989e467b2/unc.edu.dad4f72e-cb2c-4015-af6a-53ad0ae45f12.1157546.rsem.genes.results	ffe2f155fa4bcf8c82e8e70a18903a96	1511456	validated
44f422b4-6f2a-4c0e-8353-080f8e37b957	44f422b4-6f2a-4c0e-8353-080f8e37b957/unc.edu.5cf8f64b-a9f4-4903-9e24-5d0be19e5d44.1184302.rsem.genes.results	e268520eb230de29dccdd30e11913bef	1497030	validated
451c1010-b261-4038-a944-e867c4896607	451c1010-b261-4038-a944-e867c4896607/unc.edu.2147e537-16f0-4bc3-a87f-572f8dcb9191.1129432.rsem.genes.results	b99eefee8cb878c4008f5f53f94e508f	1522826	validated
4569dffa-e6d9-4a77-b818-1b12cf299913	4569dffa-e6d9-4a77-b818-1b12cf299913/unc.edu.f18b2ff7-eddb-40b5-9bbe-7ef09787ddef.1126335.rsem.genes.results	4b5c1333137a321ea9cf9a4ba3bd9114	1528227	validated
459e1210-b22d-467e-b958-648ec46d19cf	459e1210-b22d-467e-b958-648ec46d19cf/unc.edu.143e8620-56cc-4b65-a2aa-d793543f6854.1142236.rsem.genes.results	4177b8a9b6ce1201d0022272aa5e854f	1525463	validated
461322e3-c95e-4596-a178-7fec6db997ec	461322e3-c95e-4596-a178-7fec6db997ec/unc.edu.0584b467-a0f7-45fd-9948-9a01318d34bd.1725101.rsem.genes.results	a1e2ece0f21777c663f86eb2e464be0d	1542871	validated
46ac58f9-8df8-4afd-be64-4648ad6227c6	46ac58f9-8df8-4afd-be64-4648ad6227c6/unc.edu.65923c68-2c86-4b4d-abe2-5320c08bb68f.1129497.rsem.genes.results	8cd43aab77c670bd721cd1c18d337f97	1522102	validated
4843a8b9-93ec-4956-9537-5d4d8eaab4a0	4843a8b9-93ec-4956-9537-5d4d8eaab4a0/unc.edu.a2c2973d-0af5-4065-a5b0-1dd73abdc581.1104446.rsem.genes.results	0c4ce891acd40d23a3fc1c25d70d4e4b	1513699	validated
48c97923-69bd-4954-960c-677e33a154ab	48c97923-69bd-4954-960c-677e33a154ab/unc.edu.ea037776-3759-425c-a7f4-35e8a5571025.1141493.rsem.genes.results	80011bdfddc93407aeb26358cb9fc57a	1504315	validated
4a4ffa21-c766-400d-987e-bb0bcb6ff37c	4a4ffa21-c766-400d-987e-bb0bcb6ff37c/unc.edu.653e3eb4-ebdb-42d2-9479-a1ea8a43bdc5.1153637.rsem.genes.results	5bac3dcb8c55a28ce6fe716bfe87d886	1505597	validated
4b32fb2f-4c51-45e4-bb38-4c53ec135e21	4b32fb2f-4c51-45e4-bb38-4c53ec135e21/unc.edu.8af4a557-aebf-44ac-8ed5-b8b7b10ed24e.1673692.rsem.genes.results	9fd6f2da9b6904209947aff5db0179c4	1497670	validated
4b969e91-29d1-49bf-853c-511597642efc	4b969e91-29d1-49bf-853c-511597642efc/unc.edu.2e9c893c-1d72-49a7-8755-1ede20b26fcf.1151881.rsem.genes.results	7bdbc93ceae80470e872ee492391ea02	1524716	validated
4cbed631-ef2a-4532-86a0-7a8bb2a016e6	4cbed631-ef2a-4532-86a0-7a8bb2a016e6/unc.edu.452bf9da-c065-4d95-8272-adce3684a9e9.1173005.rsem.genes.results	5e7978286ab964e8436104308df5c4d4	1529470	validated
4cc8d839-6ad1-44c2-a70c-3765e67bf988	4cc8d839-6ad1-44c2-a70c-3765e67bf988/unc.edu.71899388-d223-4774-a1ce-3be260240b2c.1289409.rsem.genes.results	0f468aff10bef7396a87763dfa489af7	1522390	validated
4e7d7daf-936b-408d-9ec5-40e030cd0ec0	4e7d7daf-936b-408d-9ec5-40e030cd0ec0/unc.edu.24e6e8f5-3caa-46f0-8915-7bd09f0736f9.1141700.rsem.genes.results	a46bcee4cc8dd1accbf266f8e804c29c	1508361	validated
4feb5bef-0859-400a-b0e3-c74a7f3fb5eb	4feb5bef-0859-400a-b0e3-c74a7f3fb5eb/unc.edu.76f30f56-7b80-4938-b514-1e1c2d24ff66.1120595.rsem.genes.results	39a5548bc53268cc1b5955bb5ae269e4	1507517	validated
5041c318-a0a2-447c-af5c-96e32a4e2395	5041c318-a0a2-447c-af5c-96e32a4e2395/unc.edu.cf1027dc-9ba9-4e3c-80d9-4bb13021cc31.1135275.rsem.genes.results	ffa379facd74bf90d08dc60dfa22dc41	1534248	validated
50a67637-c710-48aa-8bfe-f8ad5739c0d4	50a67637-c710-48aa-8bfe-f8ad5739c0d4/unc.edu.76a625e9-22b3-42b8-8813-27c133d0b248.1134395.rsem.genes.results	76f6551f3d181b1bacac044b4cdd16bd	1506705	validated
51039e24-e3e9-47f9-b1ad-3e46af1a2530	51039e24-e3e9-47f9-b1ad-3e46af1a2530/unc.edu.7e84df9f-1da5-4add-a5e8-a9d9d8af409c.1141478.rsem.genes.results	53aae678e81deac1252b3f976aa2a576	1520230	validated
51394be0-6395-4a55-8c6f-8fbf30beb435	51394be0-6395-4a55-8c6f-8fbf30beb435/unc.edu.80efdbaa-067b-4018-89b2-b8869bfb9163.1079725.rsem.genes.results	9034d724bc78f5dd313aa28ef9afcae0	1514958	validated
51782e18-f99a-40be-a538-fded549537f4	51782e18-f99a-40be-a538-fded549537f4/unc.edu.7aa46530-2311-41ed-a452-9ca06f38c0c1.1145050.rsem.genes.results	daefcd2a43983020e96ad5d765fe97c4	1521898	validated
51cc55a3-00b6-4ada-8234-4b01f0730c60	51cc55a3-00b6-4ada-8234-4b01f0730c60/unc.edu.68a4bd03-2b97-4387-926f-c9d25fac8d29.1126211.rsem.genes.results	6c6050447a5b14623e2307efe4de6e01	1513578	validated
5299a029-8063-4769-88ad-dc92c37e5f84	5299a029-8063-4769-88ad-dc92c37e5f84/unc.edu.f6e76192-c4ed-485f-bb51-1b752bd7f544.1130567.rsem.genes.results	c3051a1029dc49a403402ab2ae6929c5	1516982	validated
536b90ae-d1bc-438b-a74e-5c19b2b438bc	536b90ae-d1bc-438b-a74e-5c19b2b438bc/unc.edu.4096c8a6-5ead-4410-8da1-a20b0f37cce8.1140654.rsem.genes.results	e4c68dc430f0b51b9b9c6ab808a33312	1510881	validated
5375a7fb-52a9-4ff2-b867-cf4e59d54ac3	5375a7fb-52a9-4ff2-b867-cf4e59d54ac3/unc.edu.2c829af4-a6a7-48b1-9e48-a88be0564752.1140432.rsem.genes.results	5c8e59b3c42451fee3ef3369ac083d03	1489310	validated
53a3ca9f-4dfb-452d-8ddc-c9477c12c6d4	53a3ca9f-4dfb-452d-8ddc-c9477c12c6d4/unc.edu.856452d1-5480-4921-bf5b-4c6f625a99c0.1150545.rsem.genes.results	876cb93ed8f5082b1e1528d83f675451	1513868	validated
5447ee80-0402-468e-ad21-f3c6ca3c650c	5447ee80-0402-468e-ad21-f3c6ca3c650c/unc.edu.f97f68be-6838-455c-91bf-7549543a82c3.1158894.rsem.genes.results	83e74a1c3c4d05040a9df866f3d5dc00	1505976	validated
557c7697-38c0-4693-aadb-2da1d20d308b	557c7697-38c0-4693-aadb-2da1d20d308b/unc.edu.39ec3623-c15f-4af6-b2df-5413eec21bec.1129350.rsem.genes.results	8f9f9e2771d006119033d04a90b078cc	1526648	validated
558bd66c-eb78-4a58-8761-b9888d0fc85f	558bd66c-eb78-4a58-8761-b9888d0fc85f/unc.edu.c943873c-e153-42bc-a8de-e1080b252e81.1093072.rsem.genes.results	913ae06d5ee1f98e050faf1c7f2cbe33	1515781	validated
55d880ae-2270-4a00-9264-7b1dd7cb5eba	55d880ae-2270-4a00-9264-7b1dd7cb5eba/unc.edu.2f2fe990-f8f6-4904-b3d5-083e17a7a29d.1265893.rsem.genes.results	ab99ae6d00d3cf8adce2d56a63f73d94	1509856	validated
57557fa4-3053-4379-8ff8-3337f6cde520	57557fa4-3053-4379-8ff8-3337f6cde520/unc.edu.53f4d557-cad7-4367-9546-c10752cc6189.1148179.rsem.genes.results	9e278bc7ee4bded976d378f96d57137c	1516286	validated
57841ee2-8e2b-43a3-9ed5-20aab83ff2e0	57841ee2-8e2b-43a3-9ed5-20aab83ff2e0/unc.edu.42b99ee7-a1ae-4383-b343-adf468cb8b51.1114170.rsem.genes.results	b6a03d714dab9f0d69618b982684e781	1512234	validated
58079044-9612-48fd-a550-eba885c4a38a	58079044-9612-48fd-a550-eba885c4a38a/unc.edu.c88b614b-811e-42f9-86e3-10909ced98e7.1174294.rsem.genes.results	dc34eafdd3d582dcbc395b4da8fc469f	1525625	validated
5920091b-b8fe-4860-af8b-7ecaf6ff78ec	5920091b-b8fe-4860-af8b-7ecaf6ff78ec/unc.edu.3e08280c-f748-43c7-928b-007b322917b2.1674720.rsem.genes.results	f8dcbbd0b12933b4745faac8c79c8e64	1505156	validated
59ce4b28-12c0-44b5-95f7-a82feb5097af	59ce4b28-12c0-44b5-95f7-a82feb5097af/unc.edu.53a89c04-16e5-4cc3-838c-6b6d1b8ea0c0.1153522.rsem.genes.results	04c4672298bdb2787d3d0cd938e9052b	1513783	validated
5a401753-e6e3-4077-a02d-9da625e4495c	5a401753-e6e3-4077-a02d-9da625e4495c/unc.edu.744ed141-8809-4bc9-90e6-74098383914e.1126964.rsem.genes.results	1600d73b3f6a559e77f5bd10a9c070ec	1516892	validated
5b18c573-d2a8-40f8-833c-c7aa5af974d1	5b18c573-d2a8-40f8-833c-c7aa5af974d1/unc.edu.72b7ab0e-81e0-4385-8125-5146243e21ac.1675452.rsem.genes.results	77095f65aa61235a877caf98a65bd6b3	1504742	validated
5b61793f-7db7-495d-837d-dd427fad03a9	5b61793f-7db7-495d-837d-dd427fad03a9/unc.edu.0b225e38-d4c8-4cb5-a668-316894ab858f.1157068.rsem.genes.results	807b2e9e73332a47846c955419625551	1509962	validated
5cdfeb6a-5b46-4ce3-9fe9-7d7f5a000e87	5cdfeb6a-5b46-4ce3-9fe9-7d7f5a000e87/unc.edu.ca5076dc-0fb2-444f-b34f-305c8479cba3.1141007.rsem.genes.results	d7952ccfc04b4a3911598893e934a24e	1527267	validated
5ce6cb79-3bf0-4580-adfd-e2035e4ec7d4	5ce6cb79-3bf0-4580-adfd-e2035e4ec7d4/unc.edu.43326f71-c61c-410b-af4b-c71a054e27c9.1130251.rsem.genes.results	ea2dee3d68d15b2e4e570bc50a34232e	1515424	validated
5cebfdd5-2997-432d-822b-86a119580a52	5cebfdd5-2997-432d-822b-86a119580a52/unc.edu.95c7abfa-a417-4d81-96c2-a952a081d997.1141878.rsem.genes.results	1953e38cb4caad6ff1215afe6b99ff27	1521778	validated
5d7f5cb6-310c-4404-a62d-bf7e18c12c3c	5d7f5cb6-310c-4404-a62d-bf7e18c12c3c/unc.edu.84ea9827-9ad4-4e2f-be02-c88a9d4c4051.1159065.rsem.genes.results	82400534d28568a49eac0838ad0c3d88	1518195	validated
5e943a99-185b-4a26-886c-f5b63cc646c2	5e943a99-185b-4a26-886c-f5b63cc646c2/unc.edu.48d70a9a-b6ae-4ed6-80da-999a919f8da9.1134118.rsem.genes.results	12ea6e6eaac41c1cbaf568706f03e63b	1520586	validated
5f122661-75d0-4693-9850-e295cfb78e14	5f122661-75d0-4693-9850-e295cfb78e14/unc.edu.a8884443-832f-45bb-96a0-dead699cc7e3.1130074.rsem.genes.results	9f015b3322654e10156e6399ea8cc03a	1510680	validated
5f5a4adc-a951-45ae-a595-36d1ffcf1d57	5f5a4adc-a951-45ae-a595-36d1ffcf1d57/unc.edu.624ac458-8ff1-441c-a8c5-aaf4a08a4b84.1134226.rsem.genes.results	cb7a677f74215ec72eb2345b9d00d727	1523616	validated
5f65256c-32dd-4541-81aa-55f6345fcccc	5f65256c-32dd-4541-81aa-55f6345fcccc/unc.edu.df95b9f5-437f-438d-89b4-7c556e79b616.1156403.rsem.genes.results	e852e7f4133cb6192d42a129c41f1950	1518498	validated
60274329-0cb2-45d6-aa9d-974b29c69df5	60274329-0cb2-45d6-aa9d-974b29c69df5/unc.edu.80817359-b0f0-4bea-ada4-b48bea37f5d2.1157676.rsem.genes.results	27140ad981db7348b0319140088dfd2e	1498201	validated
6039914e-cbb3-4c46-a549-85f000b0ad97	6039914e-cbb3-4c46-a549-85f000b0ad97/unc.edu.600db536-d7c5-4cfa-bb80-fcc269b96b8c.1154664.rsem.genes.results	51a9a702005e3db74f1fd29756ae7a8e	1517094	validated
6224cb6c-8f5f-4701-bc6e-ff2a2c9a11a8	6224cb6c-8f5f-4701-bc6e-ff2a2c9a11a8/unc.edu.e58a6cf4-a4ff-4179-9671-a5661f380a8d.1135704.rsem.genes.results	a24f1b8858b73f03bf5bfdef6488d74d	1524134	validated
622f28cd-c98d-4d9d-88fb-400aae057c10	622f28cd-c98d-4d9d-88fb-400aae057c10/unc.edu.3850a348-8e53-497d-8e06-680672b19557.1154276.rsem.genes.results	ac0c87333d1c433e0b94e8c4823a88df	1511869	validated
623d22fc-d506-4faf-b539-b6c3da0bf97f	623d22fc-d506-4faf-b539-b6c3da0bf97f/unc.edu.df661ba2-098b-49e0-884c-27cf2ecd87f2.1116421.rsem.genes.results	1c0bbdc0773a37c87c58eee70aee0681	1519850	validated
6285fb65-8d1e-4ea5-aacf-863fddb56f6f	6285fb65-8d1e-4ea5-aacf-863fddb56f6f/unc.edu.03403807-a06f-4d79-ac2d-2d494d4fabee.1154173.rsem.genes.results	2e0357dcdd5d7fe1d588407b321c1ef7	1517458	validated
62fb80f2-7f24-40a1-b3ab-503dac5912fa	62fb80f2-7f24-40a1-b3ab-503dac5912fa/unc.edu.1457ae2c-4b9b-448a-b455-432a7121beb4.1102471.rsem.genes.results	2d4b619bf25f061039a5a7d2aaecce32	1517675	validated
64289e36-8a15-43dc-a9f5-754c688944dc	64289e36-8a15-43dc-a9f5-754c688944dc/unc.edu.7347a336-6248-47be-817b-88543164d564.1157495.rsem.genes.results	09ce5f41d69b0423e9507656a6344d20	1519645	validated
6492053d-64ea-44ed-a9a4-86d144699731	6492053d-64ea-44ed-a9a4-86d144699731/unc.edu.5c4dae2a-4b4a-47d0-b6fb-456bdf58ca15.1126532.rsem.genes.results	1c98d9b9dc9843d391570a28377b2cc4	1509185	validated
64d99e68-d15d-491a-87ca-d36405d240d1	64d99e68-d15d-491a-87ca-d36405d240d1/unc.edu.afe0fbfe-18e0-4b80-a44c-7abe3c7e5c93.1144036.rsem.genes.results	2545b5a52540dfbb5e4482accdf4af26	1517734	validated
64e09220-6514-4b4d-950c-517dbd8079bf	64e09220-6514-4b4d-950c-517dbd8079bf/unc.edu.61c279ee-777a-4c05-bc38-e1a9183faaff.1143483.rsem.genes.results	a75b0be2955e5424caa4f9b466720199	1522023	validated
64e2ac2c-b1e4-47eb-afbb-8e63a66cf6f0	64e2ac2c-b1e4-47eb-afbb-8e63a66cf6f0/unc.edu.844b3442-a740-4cb4-a1fb-b481c552cc88.1134657.rsem.genes.results	3d93867df88fa9262dc85a8ae7ea9bee	1524831	validated
672c49e7-cf30-463b-89f9-e67b3d2b2fd4	672c49e7-cf30-463b-89f9-e67b3d2b2fd4/unc.edu.9f693816-6957-413c-a100-54f7bc0eddf9.1265135.rsem.genes.results	13fca475e6240307222f5e4a31a02dba	1523461	validated
67c37409-1460-4139-95e5-1c2dfae3b5f8	67c37409-1460-4139-95e5-1c2dfae3b5f8/unc.edu.e866475d-4919-4bf6-920e-5390720d15bf.1265372.rsem.genes.results	d2c286e086180de9ae54d5d07c6b6d6c	1503195	validated
682b5f63-387a-4426-b92c-e6c4c7cda217	682b5f63-387a-4426-b92c-e6c4c7cda217/unc.edu.ca71ca96-cbb7-4eab-9487-251dda34e107.1140781.rsem.genes.results	6d2add8c91d69d5296d1b48f42508c45	1514975	validated
682d8818-6d31-4837-8856-71e7ae17efae	682d8818-6d31-4837-8856-71e7ae17efae/unc.edu.b455387f-a8b4-43b8-b898-89628723d7da.1879496.rsem.genes.results	6517e0bda2002f33351c565df8b7c2cb	1511441	validated
682dda29-e8a6-4c2f-9f67-0511648451fc	682dda29-e8a6-4c2f-9f67-0511648451fc/unc.edu.be4b0243-555a-4e4b-94fb-af6ba60058d0.1128904.rsem.genes.results	b28a1033c240a4b7623464ee470412e2	1506275	validated
6891ccb6-791a-4948-9267-8c15bcc0e88f	6891ccb6-791a-4948-9267-8c15bcc0e88f/unc.edu.68ec8441-f60a-4c80-8a9f-7609a0f81430.1888715.rsem.genes.results	51304c26b86d38bffd0fdef5ee91d4db	1521413	validated
6974b8de-c440-4060-a943-cd2a3f725ea5	6974b8de-c440-4060-a943-cd2a3f725ea5/unc.edu.4aac7c40-db6b-4648-a82a-7bf397de913a.1150853.rsem.genes.results	3b68a73da2fb60b7430982ac8a1fe105	1521779	validated
6a088bc4-1775-4d34-9acf-fdd850c730ec	6a088bc4-1775-4d34-9acf-fdd850c730ec/unc.edu.61c8278b-4c06-4563-b1ac-97cceec76ca4.1123713.rsem.genes.results	76e32776e07de945e70d103391e60902	1525602	validated
6a5d6a50-57a4-4c82-ad51-eef9f020000d	6a5d6a50-57a4-4c82-ad51-eef9f020000d/unc.edu.43bbd0f7-87d7-472f-ad3e-e016df3d5d89.1154575.rsem.genes.results	8b14b8a7b393d715b1a87d45613e82e0	1512171	validated
6b1cab51-eb1b-4d3e-90e6-abc378cfecfc	6b1cab51-eb1b-4d3e-90e6-abc378cfecfc/unc.edu.ee92fcd7-4be2-47c2-9725-1ec425d212cf.1141435.rsem.genes.results	74e09dfabb441608fa80204bf9460e83	1520085	validated
6b3ebf03-5163-4f60-8a9b-1965405da208	6b3ebf03-5163-4f60-8a9b-1965405da208/unc.edu.2c08d3bc-c5f6-4077-86b5-633ed85818ec.1285227.rsem.genes.results	a2be4e02b71e6aa05a83720081a884a0	1514093	validated
6b6f7640-d7bd-48d6-8dcf-7c7432f217df	6b6f7640-d7bd-48d6-8dcf-7c7432f217df/unc.edu.4dfbdec6-1911-412c-9873-f6782ab8ff66.1130577.rsem.genes.results	08171770b4a2fdf7734d8e6b5806fbe0	1520879	validated
6bceba0c-c6a7-4add-adff-fa51fa7cd62a	6bceba0c-c6a7-4add-adff-fa51fa7cd62a/unc.edu.01163f75-8956-40a6-97a5-3c0478d904f8.1171678.rsem.genes.results	598a27fd6cc1661566ea0479b92c408e	1514098	validated
6cb6e284-4bec-4850-99fa-d45703d3978b	6cb6e284-4bec-4850-99fa-d45703d3978b/unc.edu.9f3ddcc1-a6a9-4f55-84b3-cbe06e58ff8d.1148783.rsem.genes.results	497c8ea5912cdd3b6f23f79fbdc6ef77	1523687	validated
6cc612f4-e67b-4853-a4ce-e13a6c0005d1	6cc612f4-e67b-4853-a4ce-e13a6c0005d1/unc.edu.7a5bc56e-e787-4798-8c4d-ee792f9e3149.1145072.rsem.genes.results	7fc336821c30f37d8594bbb20c492fbd	1518576	validated
6d6b754b-8ea9-4bd7-b998-75cf3fe9e91b	6d6b754b-8ea9-4bd7-b998-75cf3fe9e91b/unc.edu.64f3f52d-a484-49c6-9048-6eadedd2c2c5.1135774.rsem.genes.results	cd25faca1160b9e9da662da246e0a399	1522678	validated
6e4ecf4e-10de-409d-b756-5bea3a0cbb7a	6e4ecf4e-10de-409d-b756-5bea3a0cbb7a/unc.edu.92f53e8e-abd5-4597-a6be-678be549315d.1151925.rsem.genes.results	e81859345ac8c7cfc93e5bb71bc38733	1513513	validated
70ccb156-2fe1-4c3d-90a9-c1d7e6dfd6a5	70ccb156-2fe1-4c3d-90a9-c1d7e6dfd6a5/unc.edu.09c248f8-cdd7-4c13-9085-26c56544bcf7.1149544.rsem.genes.results	042db45e9a92de4afa262b7cff2f673b	1514489	validated
71add416-3e22-4149-bcf0-4e260fac9f20	71add416-3e22-4149-bcf0-4e260fac9f20/unc.edu.c13962b2-674a-4edc-a7c8-c077ab86d198.1135421.rsem.genes.results	110646d4b87c44d1a9337050b527254d	1510417	validated
71ae6f98-4567-4811-b546-2681177cd65a	71ae6f98-4567-4811-b546-2681177cd65a/unc.edu.ef42155a-112e-48fe-b52a-a99ebcd5f7f5.1133647.rsem.genes.results	cf697bf08717efdabe0847b8d7ac504a	1507077	validated
71cace43-1af0-4659-9772-cbf3b2c106d9	71cace43-1af0-4659-9772-cbf3b2c106d9/unc.edu.0172d30c-287c-4f3e-b70c-5760c6dccb7c.1151104.rsem.genes.results	f92464f23ac485bc4c64e9ab2514604c	1511965	validated
7258304b-48ca-4667-a4d4-3d04f2be97fc	7258304b-48ca-4667-a4d4-3d04f2be97fc/unc.edu.ae592879-5689-4818-8ac3-23a00c5d3934.1153240.rsem.genes.results	653e63a40761710ee72ec4c8ecdc7e01	1506463	validated
727a86ac-8997-4ee4-b964-773390e7e766	727a86ac-8997-4ee4-b964-773390e7e766/unc.edu.75ba5803-449e-4770-8105-b675af8e6907.1130034.rsem.genes.results	0f5689bdf37c6768bbb3329ef66edc42	1525525	validated
72bf3ba8-8a91-4144-8a8f-eeff8a3f6637	72bf3ba8-8a91-4144-8a8f-eeff8a3f6637/unc.edu.9543095d-b05b-43e0-8b8d-74bd916b510b.1266652.rsem.genes.results	86afbad3ab4e44caa80e1f37fb69f65a	1513336	validated
72e8c09d-924c-4635-ab98-c3bc5b4d799c	72e8c09d-924c-4635-ab98-c3bc5b4d799c/unc.edu.f75e5efb-056f-40bf-afed-33d971478ca4.1128881.rsem.genes.results	2a224b36b88de1e9d772dee2afc706fa	1514844	validated
740198fc-df10-43ab-bbfe-3b9140ad3499	740198fc-df10-43ab-bbfe-3b9140ad3499/unc.edu.34dfa8c6-6445-4ef8-bc3b-b2ba600b5808.2635426.rsem.genes.results	56d7c02bd6f2bb7a71e118ac09dd5250	1508721	validated
740f1210-d2d6-4089-94ed-0eb8c8152ea3	740f1210-d2d6-4089-94ed-0eb8c8152ea3/unc.edu.5aaf8edc-5d66-4099-824b-f4e06827ad12.1134293.rsem.genes.results	030b9547f7d8932380438d36af910cfe	1514982	validated
7473d4eb-6cb0-47a6-904c-b0e5d942f249	7473d4eb-6cb0-47a6-904c-b0e5d942f249/unc.edu.1b831e2d-c265-4eac-aee0-248493a14218.1170216.rsem.genes.results	60993b1326392e4add082b8274136f70	1517801	validated
74af2c1d-434d-44e1-80f1-3912c2aaa973	74af2c1d-434d-44e1-80f1-3912c2aaa973/unc.edu.357ba9f6-716c-4ef0-8ac8-41977397dbf5.1173152.rsem.genes.results	c3a74ee5803d28b9aa4bb1c858cd3afb	1516468	validated
759cea65-4c7f-413c-9027-597dfb3ebe8e	759cea65-4c7f-413c-9027-597dfb3ebe8e/unc.edu.0307bd0b-b59a-4996-b89d-612e72652890.1156940.rsem.genes.results	7b9fac0b23ad697e3a9ae19551fa603a	1477618	validated
75a56f5d-169f-413b-bba8-196b71573ed1	75a56f5d-169f-413b-bba8-196b71573ed1/unc.edu.34b7764e-748a-415c-84b5-c45d0932e642.1150442.rsem.genes.results	194c9a899be0efe78fd365fbfdaaa137	1518935	validated
760ed41a-2613-4299-a66d-6714d33f5b3d	760ed41a-2613-4299-a66d-6714d33f5b3d/unc.edu.bf92b8cc-9a5c-4e96-917c-c264fe588f8d.2283510.rsem.genes.results	cd3cd3346edc692b3b8bb4b64e30df45	1515703	validated
765a7ed1-ef5b-4b46-8b06-01a9b70c06a9	765a7ed1-ef5b-4b46-8b06-01a9b70c06a9/unc.edu.f40b4aa3-b474-4c2e-a197-0347e46d3309.1151277.rsem.genes.results	5f61bbd087d311eeac81e0618265f8c5	1516329	validated
773b989d-cac0-489f-8201-5aaa3ed0e3fc	773b989d-cac0-489f-8201-5aaa3ed0e3fc/unc.edu.14f20743-35f3-4e68-a2e5-e03edfe31a97.1153870.rsem.genes.results	1312824c5132fa4201f58e221ab26033	1503146	validated
788da0c6-7354-466c-9553-28a33cee753c	788da0c6-7354-466c-9553-28a33cee753c/unc.edu.6722de75-5d6d-4b1d-a961-856ec5bd12f1.1123991.rsem.genes.results	82c9563fbe100fb3bd6fde326514f11b	1504581	validated
7953941f-2ab3-4441-a001-ce44fa591d15	7953941f-2ab3-4441-a001-ce44fa591d15/unc.edu.3028d15d-698a-4a23-8a09-a79221e28a62.1129306.rsem.genes.results	27ed4f0ec9238c7c278bad761d359b5f	1491762	validated
7959af4b-9c24-48a6-a87e-850bb88f7a6c	7959af4b-9c24-48a6-a87e-850bb88f7a6c/unc.edu.78e00469-0dd6-490e-93f1-068b9a386839.1131886.rsem.genes.results	31a6c72713f070a0e672b53798d04fd5	1523989	validated
797e3891-fad7-4152-9751-9b1032359f7c	797e3891-fad7-4152-9751-9b1032359f7c/unc.edu.ed6ebb15-1401-49e0-be9a-e1391e84b374.1160254.rsem.genes.results	86e23d608e7ceb3914338a81e1e10a1a	1518029	validated
79884730-f953-426c-9179-066ded86b9b3	79884730-f953-426c-9179-066ded86b9b3/unc.edu.698c9928-1aa8-4b48-9048-5675e5943c22.1133904.rsem.genes.results	f9f08f4620afac8758cc7e01915eab45	1521098	validated
79ef9c5f-c3bd-45a8-a7ad-6a9939334366	79ef9c5f-c3bd-45a8-a7ad-6a9939334366/unc.edu.cb3f974e-6bce-4757-a350-aef8e7925086.1169860.rsem.genes.results	abd3968901ce4252cb2ca165a5fde484	1516863	validated
