mRNA	logFC	FDR	Sub-0	Sub-1	Delta
BTF3L4	0.6487953146202536	3.2702926900101845e-22	771.7209302325581	1228.3197278911564	500.68892372926734
TOX4	0.22516696947050974	2.5887781368563616e-05	2223.446511627907	2652.061224489796	500.6467128030323
P4HA2	0.3282836880949526	0.0033343753598824555	1524.2744186046511	1990.6326530612246	500.39442780832456
UBE4B	0.33261592626083897	9.147701866540703e-05	1502.0325581395348	1960.0	499.5999505995188
PNMA1	1.0651107756333893	1.9469063914023986e-20	468.9767441860465	980.2993197278912	499.5121837540216
ZNF83	1.0280285568239986	3.740335081296087e-09	485.8	946.9591836734694	499.41627290509854
RBM47	0.18442114015221864	0.034887501485470554	2707.609302325581	3191.605442176871	499.34039462163696
UPP1	1.0100433843813073	2.2756425127367936e-26	494.2418604651163	993.9183673469388	499.2057214470999
ATP8B2	1.009433987465852	2.0758509044942108e-14	494.48372093023255	1003.3061224489796	499.14867415555625
C14orf2	0.20626676201338115	0.0046557497902453195	2419.0651162790696	2800.21768707483	498.972728634407
FAM3C	0.344221809494777	3.8297457102652566e-05	1449.446511627907	1857.639455782313	498.93110099845046
RGMB	-0.681488448628444	8.741238905831007e-07	732.0651162790698	451.81632653061223	498.89392038802475
PABPC1L	0.829711410796677	1.7013753168884796e-11	601.2139534883721	1093.4761904761904	498.83407753948495
KIDINS220	0.3066746596976743	0.00121571797628524	1626.4511627906977	2069.0272108843537	498.79135686372393
DDX11	1.2899041180277377	6.941058220451915e-30	386.5813953488372	940.204081632653	498.65293381337403
NR2C2AP	0.7935366265864591	5.006815730808382e-25	628.3162790697675	1099.687074829932	498.59198052237946
NDUFAF3	0.19698061447921977	0.0030793374735336274	2529.781395348837	2920.5714285714284	498.31789375391196
DPM3	0.3006298616156475	0.002901005201699935	1655.874418604651	2006.530612244898	497.805297318007
NOB1	0.33856955337895317	9.083267870413562e-06	1470.153488372093	1855.1360544217687	497.74920995664957
AMT	-0.23526435166954904	0.017481238163396577	2115.186046511628	1867.6598639455783	497.62787389303475
PLEKHG2	1.0931848361570893	4.90732634420985e-27	455.0186046511628	1002.2517006802722	497.41943877400877
TNFAIP3	0.2930973678802026	0.02124566085776767	1696.8883720930232	2090.687074829932	497.3535154469869
FMR1	-0.19348923267289939	0.02638878474153471	2570.204651162791	2323.734693877551	497.30692576580543
MTMR14	0.2822471173708537	6.827155507951247e-08	1760.660465116279	2170.122448979592	496.9413409478962
ASB13	-0.22459253436113244	0.021289226257261692	2212.586046511628	1920.6054421768708	496.93030767812496
PI4K2A	0.36771921352837267	1.0403452402122684e-08	1351.2697674418605	1710.2857142857142	496.887856148388
NUP43	0.7952090933420785	1.8034819805108248e-28	624.413953488372	1104.2448979591836	496.53965382363106
KRI1	0.5010669574127139	4.967705507257058e-17	990.9488372093023	1410.9455782312925	496.5317188121318
RALBP1	0.21936751051730885	0.006044121682119096	2263.0418604651163	2708.7619047619046	496.4378591266916
C20orf4	0.29031714823105415	1.3605071671157668e-08	1709.9720930232559	2129.3197278911566	496.4342216011985
ZNHIT1	-0.07716142881156503	0.3732632637883982	6433.390697674418	6014.523809523809	496.4096183355893
S1PR1	-0.44267321617529826	3.6437064370087606e-05	1121.2325581395348	847.0272108843537	496.339622592085
CCDC12	0.43661973484866606	4.188070939086189e-10	1136.7488372093023	1542.2312925170068	496.32697589185506
RAB22A	0.34789877318275103	2.526940358889551e-07	1426.493023255814	1831.4149659863945	496.27517274445125
DNAJC1	0.27031555958339165	6.665349258645797e-05	1835.3906976744186	2272.687074829932	496.1346634960121
SNW1	0.28171616542634514	3.914517203765921e-06	1760.413953488372	2178.802721088435	495.9370685397765
EVL	0.2816098359203294	0.012562675415754763	1760.706976744186	2092.904761904762	495.83240282470945
ANKRD13D	1.1821277967650707	1.3033809971465366e-43	419.4186046511628	919.4829931972789	495.80639103855935
CYB5B	0.2107669706237864	0.01888207066352832	2352.1302325581396	2785.482993197279	495.7513636289013
NBN	0.3162386379447814	8.41719734100289e-05	1567.506976744186	2006.544217687075	495.7062712945235
LYN	0.4282678273117057	4.120795048420321e-06	1157.4232558139536	1571.312925170068	495.68714304748244
CDK19	0.9509225364444064	4.283962062129503e-22	521.2651162790697	1036.6802721088436	495.6827465320814
KIAA0528	0.6850238786963594	1.9066706863195266e-15	723.4651162790698	1200.5374149659865	495.59088005500104
TXN2	0.11803232289247319	0.038851212705731705	4198.683720930233	4618.714285714285	495.58039267220806
SLC2A10	-0.24690668031820173	0.0872580567683243	2006.0279069767441	1671.5850340136055	495.3016911372983
DYNC1LI1	0.5573676331264383	1.036751576117688e-21	888.5488372093023	1314.639455782313	495.2483623125978
AIF1L	1.3667783313869897	1.6833370752960684e-15	362.2604651162791	870.3945578231293	495.1297540391027
TK2	-0.2757484736099025	9.946366787092075e-05	1795.4883720930231	1487.7074829931973	495.10317798897984
AZI1	1.0745170410528997	7.739300757983327e-37	460.6186046511628	976.795918367347	494.9425401236829
C17orf70	0.2920451070311225	4.29837844018565e-06	1694.3627906976744	2060.7482993197277	494.8303625588538
HK2	1.333530389420143	2.11231846019464e-09	370.63255813953486	931.1292517006802	494.2497795875977
TBC1D20	0.34701641020409846	2.8639370255667854e-08	1423.5906976744186	1836.3741496598639	494.00933350692475
IMP4	0.28991330962032513	6.4734673628885e-07	1703.8139534883721	2078.0544217687075	493.9583422331047
IER5L	1.0951131179553741	2.9288443011067444e-14	450.8279069767442	931.6938775510204	493.70755487059773
SFXN3	1.0106195900285828	2.323791462146687e-15	488.3627906976744	991.952380952381	493.54900332009834
SLC30A7	0.38061279289795474	2.13286000983271e-07	1296.4279069767442	1722.687074829932	493.4370464652685
PTPMT1	0.4276048695637887	9.883900852824221e-17	1153.493023255814	1548.7278911564626	493.2392337520426
IWS1	0.3017180246286753	5.51930779265406e-07	1634.5162790697675	2050.2517006802723	493.16302294434286
FAM53C	0.46832621527242885	7.653572558040326e-13	1052.613953488372	1476.469387755102	492.96670898015776
SUSD4	0.81369433121911	0.0014605615383752734	605.7953488372093	1131.9795918367347	492.93224122774046
NUAK1	0.7677387240073275	3.1021315964198e-14	641.9348837209302	1105.8775510204082	492.83826852369907
TRIM35	-0.49584991022004204	1.4138085454219189e-05	993.8325581395349	715.3537414965987	492.79178472724305
PLAU	1.6807904217668574	4.053645155609015e-30	293.0883720930233	973.265306122449	492.62012854519423
CHCHD1	0.35735018608420815	7.534991455542751e-09	1378.4	1773.687074829932	492.5714964984725
FAM104A	0.5639573863679321	4.322007235094647e-23	873.1348837209302	1300.421768707483	492.41086696992414
DVL2	0.6746821865046602	1.0789926810822049e-15	729.646511627907	1191.0068027210884	492.2795038406142
PDCD6IP	0.11278502497854742	0.09192275792660287	4363.73488372093	4817.258503401361	492.16394786022386
HELZ	0.34346318524800756	0.0001339828080234307	1432.8232558139534	1871.4013605442176	492.12203933928123
CNOT6	0.7992902591479921	7.802699690733823e-21	615.4558139534884	1090.9863945578231	491.92783702902216
RNF34	0.7868106090448249	5.323608489747585e-32	625.1534883720931	1088.108843537415	491.87739693254343
RWDD1	0.37377438096961907	2.4684684127420814e-09	1315.953488372093	1710.687074829932	491.8697005010899
ORMDL2	0.34816003121518163	3.331289098012627e-08	1412.3906976744186	1805.7619047619048	491.7379893903577
CTNNAL1	0.4650630681327752	2.578330572229944e-05	1057.246511627907	1485.5238095238096	491.68630647034826
EPPK1	1.1530950345783568	3.151958162053931e-07	426.2651162790698	1015.5238095238095	491.52418899536127
BFAR	0.29356107894287753	2.947159760020797e-07	1673.8186046511628	2119.734693877551	491.3679955360571
FRAT2	0.7154535938929647	5.4081246164026066e-18	686.4372093023255	1138.2925170068027	491.113968377206
TLE1	-0.12017619884874076	0.16055539836937074	4085.4651162790697	3892.08843537415	490.97566820354723
SDCBP	0.0700005631966472	0.47035242691643686	7010.581395348837	7352.414965986394	490.7446460103554
LAMC3	-0.5562580181144418	0.003597928236189322	882.106976744186	615.8163265306123	490.67907864864287
PLXNA3	1.1071621919813441	7.493009302575154e-15	442.93023255813955	966.4081632653061	490.39560717387633
REEP4	1.0143398067158644	1.0700537427209972e-27	483.4372093023256	996.0884353741496	490.36960544297784
PLEKHH3	0.6255129198173821	1.5085546607882735e-11	783.4325581395349	1235.6598639455783	490.04718692186145
MPND	-0.23298750886564068	0.003984085328568107	2103.0697674418607	1818.7278911564626	489.9889860869214
GLRX5	-0.1446831492682727	0.03856958940627429	3386.5906976744186	3130.156462585034	489.98260742217167
OLFML2B	1.4463418894516635	3.193841371840524e-20	338.69767441860466	930.5238095238095	489.872634371489
FMOD	0.9119826816470227	6.3036947767097314e-06	536.7441860465116	1003.6598639455782	489.5014021491461
LUC7L2	0.22478991213412627	0.0005585701862472264	2177.381395348837	2618.1292517006805	489.45337254294634
QSER1	0.6896162074038651	8.311120676380167e-16	709.4418604651163	1174.4965986394557	489.24260518749554
GPBP1L1	0.13092887945979112	0.05601174763694095	3735.725581395349	4178.625850340136	489.1143643413697
CREBBP	0.19230688210422395	0.01803415635775522	2542.5906976744186	3000.5714285714284	488.9576895369709
USP10	0.25484666693368596	0.00011242516763927168	1917.7627906976745	2334.4353741496598	488.73545517874635
NET1	0.22612578014109444	0.0053013421926526826	2161.218604651163	2608.503401360544	488.70724303219174
RRP1B	0.37269718051565187	6.526014144262429e-07	1310.8418604651163	1729.2857142857142	488.5470654972404
FAM82A2	-0.2089418233704525	0.00021007737375296337	2336.73488372093	2070.91156462585	488.24164733799347
C3orf37	0.2749213369744505	5.499861854972461e-07	1774.9581395348837	2174.394557823129	487.97386479461346
IFRD1	0.5838762092469035	1.5241353313862384e-11	835.3674418604651	1267.8707482993198	487.75117528177145
FOLR2	0.9955151840577785	5.925780900782622e-13	489.90232558139536	953.5510204081633	487.7052038214965
BRD8	0.39992169575753245	4.453274494379846e-08	1219.4558139534884	1645.299319727891	487.68683701766105
TAF1D	0.5806978718615214	8.891544874102645e-11	839.7813953488372	1243.6530612244899	487.6592691079688
LSG1	0.3841577380148923	3.3826906172153146e-10	1268.6465116279069	1679.142857142857	487.36037424746047
TTC1	0.2671561826159791	7.158809787785382e-06	1824.125581395349	2204.7755102040815	487.32642693773494
C2CD2	0.7829521725009607	4.986799223416979e-13	622.2511627906977	1020.4353741496599	487.1928997482257
EPS15L1	0.6546742338669796	1.00220512943573e-18	743.8	1172.5510204081634	486.9466951502594
TBL3	0.26366083305489385	1.772544546044247e-05	1846.6697674418604	2232.374149659864	486.894489261008
NDUFA5	-0.18569465729240672	0.009951780809986321	2620.8325581395347	2344.6802721088434	486.67460370450254
RPP21	0.6760173200516701	4.8878305632452895e-17	719.8651162790698	1149.857142857143	486.64128670566066
YIPF2	0.27296014231568205	4.387585169174807e-05	1782.260465116279	2126.2312925170068	486.4860702017532
COG1	0.42621723743514084	1.5238898147171992e-11	1141.046511627907	1549.9251700680272	486.3336919710508
PTRH2	0.46792065186195864	6.342131139049566e-11	1039.1767441860466	1424.1156462585034	486.2522595393227
MTA3	0.7108201119655064	5.648155006402863e-20	684.0697674418604	1141.469387755102	486.2505486852412
INO80E	0.4204860550245454	1.5160574544899888e-11	1156.0604651162791	1568.3197278911564	486.1073043465853
SIN3B	0.49198241111070606	1.3730862242566439e-11	987.9209302325581	1402.0680272108843	486.03972124254557
PTPRH	-0.27095950606701596	0.10786631814948912	1793.3069767441862	1616.530612244898	485.91357264513834
PLCB1	1.1228259587483613	4.087014563402746e-15	432.5953488372093	1006.9319727891157	485.7292873082214
YPEL3	0.31201898043334353	3.844778464222095e-05	1556.6837209302325	1916.3469387755101	485.7148674618346
LZTR1	0.26583467270176914	4.067166776935733e-05	1826.3116279069768	2208.795918367347	485.49695385608635
MRPL53	0.313317605002899	7.85105029878092e-07	1549.2232558139535	1935.7074829931973	485.39892012642144
PWWP2B	0.9121991698000192	2.26962755983169e-14	531.7162790697674	979.9183673469388	485.0311483365972
CCDC64	1.1693102389951868	4.541823311228721e-14	414.45581395348836	885.0408163265306	484.62742686689813
HSPA13	0.582111924804032	7.226890294565147e-11	832.1441860465117	1284.795918367347	484.4010538540194
AAGAB	0.43098485584797747	3.151269856289714e-13	1123.413953488372	1538.265306122449	484.1744008017925
MAML1	0.5312378095930663	8.201481859752365e-11	911.2976744186046	1336.299319727891	484.1157804453948
STAT5A	0.7416289643080275	1.541204173706176e-17	652.6418604651162	1059.7619047619048	484.01810704080833
CREBZF	0.375968106152432	1.4433694605252194e-05	1286.9627906976743	1696.6598639455783	483.8569631072533
FTSJ1	0.6682200799111271	1.5613644431130508e-27	723.9581395348837	1169.9319727891157	483.76336585231087
MAFB	0.3453260272587072	0.009492211222645838	1400.8418604651163	1812.5986394557824	483.7471544921149
NCEH1	1.2538821459283123	1.454971323864105e-12	385.5627906976744	923.8775510204082	483.4502993901087
SELT	0.17891562053409746	0.0015801097529476132	2701.874418604651	3052.598639455782	483.4075382098549
UBP1	0.23035970458292485	0.0010763786173032981	2098.446511627907	2501.5374149659865	483.39751850167386
ATG7	0.4959054309443072	1.2586221217451664e-22	973.8186046511628	1386.5578231292518	482.9219348011188
SNX22	0.7184776490569705	8.170150308226452e-10	671.7488372093023	1156.7823129251701	482.63652531489316
RAB31	0.99548716682244	3.231015860545735e-14	484.6418604651163	950.7074829931972	482.4547525979749
PRKAG1	0.28245509797579205	9.559460312162095e-08	1708.0651162790698	2109.482993197279	482.4516997676373
DDX46	0.309772954976626	8.080768156218588e-06	1557.167441860465	2001.3061224489795	482.36835985850973
PSMD9	0.30590261108155364	1.1666748679347386e-07	1576.4837209302325	1962.1360544217687	482.2504865601215
PLEK	1.3723679477318749	1.9080339188658454e-20	351.2232558139535	899.3197278911565	482.00753877710264
QRICH1	0.28669370711105313	9.515033779341685e-07	1680.9953488372093	2111.1292517006805	481.9307881945775
STAG2	0.19804637177906056	0.02118885489198706	2433.3162790697675	2918.503401360544	481.90946046069143
TACO1	-0.18831096798472954	0.004587742034129555	2558.3255813953488	2263.156462585034	481.7607666526541
ZMYND8	0.6774950341238323	1.77193243153335e-14	710.9860465116279	1128.6530612244899	481.68951584296394
DSN1	0.7544849231746451	1.0764823779825686e-18	638.1627906976744	1136.9727891156463	481.484204112452
AP3B1	0.32956865479669417	2.3016369739896147e-06	1460.4	1875.1700680272108	481.3020634650922
NFE2L2	-0.12404872544830682	0.15098866556012686	3878.781395348837	3640.938775510204	481.1578883856283
SNX10	0.3127382422431452	0.025472797972538496	1538.3488372093022	1943.5102040816328	481.10051130562357
SESTD1	0.48135894482972813	2.6385292915870488e-06	999.3860465116279	1472.3877551020407	481.0634128263908
DYNC1I1	-1.4037400945894514	6.44382526929247e-07	342.6186046511628	133.62585034013605	480.9474725011291
MMAA	-0.5624477959118428	4.6044951049477934e-14	854.6697674418605	595.843537414966	480.7071269301617
MICALL2	0.7761868016177631	5.348739755463884e-12	619.2232558139535	1029.108843537415	480.6329184175705
SECTM1	0.8704638318507225	1.0773279317170066e-09	552.1441860465117	1031.5850340136055	480.6215439201448
FGL2	0.7829292910328111	8.548729733096477e-09	613.7488372093023	1053.7755102040817	480.5219419884912
METTL13	0.2927539103534071	1.354007823269425e-05	1640.9023255813954	2059.496598639456	480.380572321953
ITGA6	0.15769347755100147	0.17857193473716843	3046.0418604651163	3491.7482993197277	480.34093374266655
CCNI	0.1946445578288597	0.12255020301024465	2467.1116279069765	2909.578231292517	480.2098519283917
ALDH16A1	0.2827505941573934	0.0027723244700519406	1697.367441860465	2058.292517006803	479.9316526894614
HLA-DOA	1.4309484853897143	1.6732722635087285e-20	335.3860465116279	924.4013605442177	479.92015527665825
SFRS16	0.5220789678366993	4.5136188478347176e-13	919.0325581395349	1337.0340136054422	479.80756936180967
ITPKC	0.3510804099659916	3.5553659246872655e-06	1366.5441860465116	1761.7414965986395	479.76689307385163
ARFGEF1	0.2692041881535217	0.0007807678217889427	1781.7023255813954	2224.843537414966	479.64172808938116
LYRM2	0.47030383969565687	2.3697764407977228e-14	1019.8232558139534	1416.4965986394557	479.62679302022843
VPS54	0.4345598749055104	1.6443785025182458e-07	1103.2372093023255	1544.7823129251701	479.42262366552296
C10orf119	0.3058906577104021	2.4049700809458323e-05	1566.5302325581395	2000.0272108843537	479.1869631604384
MRPS2	0.21893720321898158	0.0009460034826933724	2188.3720930232557	2558.6190476190477	479.1160656489806
RGS5	-0.09343037716339059	0.5092661586196443	5127.441860465116	4752.748299319728	479.058826906613
SMOX	1.4649050666058163	3.394889316692191e-27	326.9395348837209	927.9591836734694	478.93538112491177
EXOSC5	0.4907722139665277	1.7054317731217585e-10	974.0279069767441	1371.7074829931973	478.0258323721598
EIF3J	0.21273689081741812	0.0001918706078733022	2246.4651162790697	2645.714285714286	477.9060041669989
ADIPOR1	0.07370622162188252	0.27364284065607497	6481.53023255814	7049.530612244898	477.729103769862
LDB1	0.6013351532426064	7.878865173646017e-11	794.353488372093	1212.8979591836735	477.67267665903154
CREB3L2	0.21019646093214087	0.01761720023219438	2272.1627906976746	2649.1292517006805	477.6005772663479
USMG5	0.1620681046464772	0.04744161475122686	2945.7627906976745	3315.061224489796	477.41419222648943
DCAF6	-0.09026186180775603	0.19467339430573358	5287.409302325582	5033.693877551021	477.2514077675554
KIF20A	1.7574869332008498	3.674173853480453e-34	271.54883720930235	950.7687074829932	477.2435331212336
CRTC3	0.5440240129617288	9.95748036314526e-12	877.0418604651163	1287.7142857142858	477.13183246565313
NUDT6	-0.9450596621950306	1.354879909949067e-16	504.72093023255815	269.7755102040816	476.991391828343
CHORDC1	0.9618506948918834	1.7934067137212092e-27	495.47441860465113	979.4421768707483	476.5724138360356
GLT8D1	-0.19066689740680515	0.01078360489929553	2499.274418604651	2255.3333333333335	476.5288991635456
RAB8B	0.7445026501544261	1.6837134041688898e-15	640.0511627906977	1109.1292517006802	476.51978693209645
RHOBTB2	1.08929813188161	7.900947637869684e-18	437.446511627907	844.4625850340136	476.50966791440607
NFKBIL1	0.4121149191643943	5.451827841665153e-08	1156.0883720930233	1557.2244897959183	476.4412660120125
MED14	0.384162241660808	1.4839811818954666e-05	1239.7023255813954	1670.0408163265306	476.24682438746567
IPO13	0.35557332528264973	1.25478999390143e-08	1339.1348837209302	1715.6598639455783	476.16064360664564
NPRL3	0.44212241435346883	1.4179365265701082e-10	1076.7767441860465	1453.2244897959183	476.06713385920233
LTB	1.1809645218674871	5.466012600801013e-10	402.8511627906977	793.2857142857143	475.7529308488775
GNPTG	-0.11524220836365809	0.09356396777360443	4127.120930232558	3851.0068027210887	475.61853018387484
GSN	0.06309325657981929	0.5689653963171182	7536.8883720930235	7836.1292517006805	475.52683187392165
TP53I13	0.4408684101034956	0.00013085774551061302	1078.553488372093	1480.591836734694	475.50016163018364
TMEM30B	-0.475028655214351	0.0018208456344271237	1000.3255813953489	735.0	475.1833157067464
TUSC2	0.4345022173929782	8.654394207833913e-13	1093.5348837209303	1489.9183673469388	475.1433317733168
HDDC2	0.9446276692154384	1.0625560431583537e-31	502.9488372093023	968.2721088435375	475.0993878276382
EGLN3	1.8295674233991683	8.276720771148692e-19	259.6279069767442	998.5374149659864	475.0067608099609
CCDC80	0.41850909821985954	0.06881770359538834	1134.6930232558138	1447.3061224489795	474.87935391915676
SNX6	0.3999854545465446	9.241622135040398e-08	1187.106976744186	1575.3673469387754	474.82552368839765
RAPGEF2	-0.3034840309148456	0.0015844350178247182	1564.2232558139535	1314.6938775510205	474.7167789251623
BIRC5	2.2224093860389096	1.6054493040297074e-54	213.58139534883722	1040.1972789115646	474.66529770654296
GALNTL4	0.704194572482657	2.3050858590590758e-07	674.0186046511628	1099.7619047619048	474.64024314768267
PCM1	0.15594352145269338	0.11056218614322695	3043.3395348837207	3418.482993197279	474.5890840459694
KNTC1	1.4278403510851616	4.463920738152289e-29	332.3488372093023	946.5034013605442	474.54108040367544
ATP5J	-0.08287889587467796	0.2179821416848846	5725.506976744186	5456.918367346939	474.5236965553236
SENP3	0.4526506214045606	2.6210910904644634e-12	1048.1627906976744	1455.6258503401361	474.4515385424407
PRSS3	1.338823905321977	4.8037557058428575e-05	354.3255813953488	887.4285714285714	474.379558639201
ASNS	1.8797441890687	3.7805769760839607e-26	252.24651162790698	912.0884353741496	474.15891444540847
CAPN5	-0.11771075527039956	0.34609727763695514	4027.9162790697674	3820.605442176871	474.1290673752398
TCEB3	0.20735643275053783	0.001368057307984042	2286.2697674418605	2663.5578231292516	474.0727432821459
ZFAND6	0.18865165754620636	0.0006514694435424953	2512.609302325581	2913.197278911565	474.00790964973805
GTF2H1	0.48623781126096766	6.427670353765896e-15	974.6372093023256	1386.6054421768708	473.9054634246604
FAM53B	0.7379228095688739	1.694533590005125e-16	642.1395348837209	1061.204081632653	473.84940971664525
C1orf128	0.35364899264519944	2.3651817481328878e-08	1339.3534883720931	1716.156462585034	473.66101195862456
CCDC14	0.7426271752204489	8.005867332914211e-13	637.4325581395349	1096.8367346938776	473.3747400447073
SYNJ2	0.8450502182108104	1.3005306517932116e-10	560.0093023255814	1031.5238095238096	473.23598313031624
PRMT5	0.29451175731354184	2.0448379101537554e-05	1606.7906976744187	2009.7414965986395	473.218752007145
DNAJC2	0.4434549926749781	4.1181235333944454e-11	1066.679069767442	1458.2925170068027	473.0241590702734
MEN1	0.30231784385580107	5.4545313901199864e-08	1563.3534883720931	1946.9591836734694	472.6296557890964
SMCR7L	0.23373288713518442	0.00031488665525367197	2021.0511627906976	2445.2108843537417	472.38612332699137
GIGYF2	0.32456115360161175	1.0449005030367088e-05	1455.1302325581396	1874.4489795918366	472.2787469196514
MED13	0.19268378404153433	0.02680482178844551	2450.827906976744	2856.8707482993195	472.2347951508725
RHPN2	0.3367126297244979	0.0009216044854810158	1402.0976744186046	1819.578231292517	472.1039950840912
FRAS1	1.4906156606937402	2.1829331193765544e-07	316.66046511627906	954.8367346938776	472.0190484248894
NIPA2	0.38247833140405935	1.996452322540071e-08	1233.7023255813954	1661.8163265306123	471.8644069376797
AGBL5	0.5403814615430383	4.367199347990661e-10	873.1674418604651	1328.3945578231292	471.84349840435414
ZDHHC16	0.4296483409154619	5.651213438411411e-12	1098.0604651162791	1483.142857142857	471.77985706206977
PAIP1	0.275834611040198	2.0932570096139095e-05	1710.3302325581396	2129.4285714285716	471.7682744479659
YTHDC1	0.2993377277138915	4.1736938513177705e-06	1575.0232558139535	1971.7619047619048	471.4638824918841
HIF1AN	0.4101045471359226	4.2751922736412826e-08	1149.586046511628	1534.5646258503402	471.4504649984268
BAIAP2L2	1.2311878511496295	6.713181907578969e-10	382.86976744186046	930.5646258503401	471.38460624690254
CAPS	1.479004875129829	1.369009530529899e-28	318.6279069767442	748.204081632653	471.25222777101834
CRIM1	-0.19488001241513805	0.26829525621376626	2418.0883720930233	2246.91156462585	471.23709197438933
NCKAP5L	0.8453050048356052	1.4537768894544974e-16	557.1348837209302	988.4081632653061	470.9489055778053
STARD5	-0.9127711931313256	2.8251043877491967e-16	515.8558139534883	280.9591836734694	470.8583267860567
TUFT1	0.9008630761066599	2.0971689901789586e-19	522.4232558139535	1020.0952380952381	470.63182126221466
ZBTB41	0.5529589191129021	4.1325553045544937e-07	850.5255813953488	1258.1768707482993	470.3057061662447
NR3C1	-0.16684094574051747	0.03255362315999985	2818.813953488372	2579.074829931973	470.293585866567
EDNRB	-0.4299075246497402	0.0006291110975915711	1093.7488372093023	826.9863945578231	470.2108551931828
ZNF593	0.448083762239312	1.751279524526594e-06	1049.3720930232557	1405.9931972789116	470.2065954308017
CD248	0.9502709360912979	7.714096238882273e-13	494.7674418604651	888.4081632653061	470.163120124241
CBFA2T2	0.6514428891814154	5.405744086095092e-14	721.6744186046511	1165.8843537414966	470.1296683041321
GRB7	0.9085270891526344	3.7796743431718e-10	517.4093023255814	980.1156462585034	470.0803673423558
NCRNA00152	1.094025774632109	9.65041108942193e-18	429.646511627907	927.734693877551	470.0443577017043
SGK1	-0.16311019317555514	0.2660246914625203	2879.8651162790698	2538.5374149659865	469.73535543582165
IL1RAP	0.3676097553197972	0.007638182415658418	1277.6465116279069	1756.4353741496598	469.6753215247273
LUM	0.2348094365819289	0.3814622910918291	1999.925581395349	2314.5578231292516	469.60139897322847
KCTD17	1.6005885676582297	4.295915317637607e-22	293.31162790697675	868.9863945578231	469.47123838913154
RBMS1	0.46923115811566724	4.8044117540086337e-05	999.4511627906977	1393.7142857142858	468.9736265963293
SNX8	0.7856053326271089	3.198979343345744e-24	596.6697674418605	1040.0340136054422	468.7469511197025
SPI1	1.2796108331219973	1.4774203909734261e-27	366.31162790697675	876.1156462585034	468.7363273683216
C17orf90	0.5974154708496164	2.751693816127264e-13	784.4697674418604	1147.857142857143	468.6543754835682
ANKZF1	0.4336425597759202	3.8065008574546875e-11	1080.0511627906976	1493.4285714285713	468.3561509215172
VPS39	0.25048105377532437	0.00023933760111588987	1869.3162790697675	2252.809523809524	468.2283114207637
COPS7A	0.17061503291396107	0.002101535834913806	2743.246511627907	3094.2517006802723	468.0390938725042
TMEM87A	0.4443934020320437	5.3687327453582614e-08	1053.1627906976744	1462.795918367347	468.0185954517007
CDK10	0.20488518296451594	0.0032672240647493717	2283.893023255814	2640.795918367347	467.9358399411489
HEATR2	0.4650023708323738	5.421708007478561e-10	1005.9023255813953	1430.0680272108843	467.74696622114715
SLC6A6	1.186519661056447	7.580595575516795e-10	394.09767441860464	951.5034013605442	467.6046390742968
PLBD2	0.33360612081186475	7.727669960160097e-06	1401.4093023255814	1775.8639455782313	467.518721018499
B3GNT3	0.7402458855225801	0.003662586685759912	631.4976744186047	1086.4489795918366	467.46355520545
SNRNP40	0.7343250447106281	2.46778267183843e-28	636.4093023255814	1091.3401360544217	467.3312893844922
FAM108A1	0.6153249388993078	4.0471747741642283e-17	759.4651162790698	1158.6598639455783	467.31782627057436
KDM4A	0.31520672060245636	7.987100247221824e-05	1482.5255813953488	1853.6666666666667	467.3020267208779
NSMCE1	0.21736979263653747	0.0029867057119554482	2149.711627906977	2502.0476190476193	467.28237078649295
ZNF259	0.336962532378964	1.564970679122618e-06	1386.6511627906978	1784.360544217687	467.2494873401886
WAPAL	0.2774420487884667	0.0001016248810746025	1683.7674418604652	2083.904761904762	467.1478887530829
ZHX2	0.24297772062898967	0.006101762477799725	1920.8418604651163	2365.1156462585036	466.7217769445618
POLR2D	0.5544332749769645	3.181983760324424e-22	841.5395348837209	1278.3265306122448	466.5775203481728
CCND2	1.4464963800562338	9.05598558861951e-21	322.4651162790698	784.4149659863946	466.44462339208695
HSD17B10	-0.07998480810464846	0.3213070799473938	5830.004651162791	5552.993197278912	466.3118032724638
FADD	0.5078644146139704	7.55559081783463e-12	918.0976744186047	1360.3197278911564	466.26913797705225
PTPN18	0.24895203472733726	5.237203732366126e-06	1872.7581395348836	2248.482993197279	466.22694938939185
CA2	-0.1597075073993205	0.33143728778402937	2915.920930232558	2627.4897959183672	465.69446354094976
ZCCHC24	-0.2402453415708944	0.0024254264235409476	1938.2325581395348	1631.2108843537414	465.651342974061
FADS3	0.5359769797546077	1.2191966606302195e-09	868.7395348837209	1244.299319727891	465.62439210039935
NUDT14	0.65309448605839	3.174084943264757e-09	712.8976744186047	1090.1904761904761	465.5895402866401
PPP1R12A	0.5245580102773629	1.3458527927963263e-09	887.3860465116279	1294.5646258503402	465.485458906035
SGCE	0.5594345929557304	0.0026230539383283232	831.8186046511628	1259.0340136054422	465.34810250602686
SDHAF2	0.3797021853008807	7.342070970042887e-14	1225.074418604651	1593.9251700680272	465.1634339003919
AGXT2L2	-0.32172700797696757	6.6639568541847045e-06	1443.5488372093023	1156.7074829931973	464.4286482639795
ATP6V1A	0.15548074996940436	0.021923765034362105	2987.0418604651163	3386.578231292517	464.4275086551212
MICAL2	-0.25082405468627494	0.030052215360313213	1851.5116279069769	1607.639455782313	464.4036538104135
